Region_Name,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Month 13,Month 14,Month 15,Month 16,Month 17,Month 18,Month 19,Month 20,Month 21,Month 22,Month 23,Month 24,Month 25,Month 26,Month 27,Month 28,Month 29,Month 30,Month 31,Month 32,Month 33,Month 34,Month 35,Month 36,Month 37,Month 38,Month 39,Month 40,Month 41,Month 42,Month 43,Month 44,Month 45,Month 46,Month 47,Month 48,Month 49,Month 50,Month 51,Month 52,Month 53,Month 54,Month 55,Month 56,Month 57,Month 58,Month 59,Month 60,Month 61,Month 62,Month 63,Month 64,Month 65,Month 66,Month 67,Month 68,Month 69,Month 70,Month 71,Month 72
Region 585,2.296670542,2.548954577,2.280805945,2.483987898,2.277194292,1.846840405,2.098058862,2.107229953,2.299628594,1.952760049,1.759000065,1.358041425,2.232459889,2.576155223,2.189482906,2.321811876,1.851593361,2.4670835,2.360712472,2.142848188,2.437030363,2.118051398,1.749231595,1.981993026,2.243370898,2.791217224,2.871265572,2.286114682,2.564685877,2.441599058,2.473686234,2.815940366,2.351409062,2.030620037,1.690207827,1.995124436,2.336743504,2.520708325,2.582141861,2.284436666,2.222146057,2.768138373,2.167730373,1.512482861,2.416580583,2.059047176,2.119695743,2.025020672,2.205030657,2.521012927,2.308904391,2.638776405,2.316911342,1.165561212,2.673733196,0.83301819,2.172579432,2.2465737,2.108935033,2.108255803,2.252043015,2.289286288,2.455272012,2.518087916,2.324645843,2.880964949,2.671205941,0.358644308,2.095027811,2.283637686,2.038178839,1.985839132
Region 586,1.801226113,1.946514574,1.829957414,1.734217424,1.865899883,1.918291844,1.794212146,1.570130716,1.645216291,1.161660153,1.469304437,1.66926943,1.823271772,2.175985715,1.823739721,1.79753885,1.834998576,1.289377783,1.786897732,1.867271567,1.852098225,1.8660042,1.63544566,1.60440726,1.704543858,1.876185899,2.089123708,2.028917778,2.066576014,1.888978045,1.541833841,1.614342611,1.319398276,1.796324215,1.810174453,1.886299706,2.000224807,2.211109712,2.163431992,2.366559408,2.040227175,1.742645099,1.794305839,1.53171359,1.707169612,2.103497497,1.928782147,2.065270871,1.931346828,2.29442805,2.125870844,2.171511099,0.179718443,1.626448354,1.003456891,1.678379644,2.064200203,1.577949601,2.030177282,2.129748668,2.376459844,2.346573633,2.571328094,2.618437004,2.503056115,2.827967445,2.229821432,0.794213068,1.951289604,2.490222336,2.131823111,2.161691961
Region 587,1.034317463,1.116738295,1.099044648,1.126550481,1.060615059,1.001551058,0.960973418,1.142826347,1.010786454,0.792744755,0.658832362,0.550171909,1.239393341,1.468227754,1.246550694,1.325059204,1.09356115,1.334921811,1.21689551,1.228159924,1.476830928,1.151325139,0.70780695,1.120703278,1.132125619,1.113664132,1.363937398,1.340246497,1.473001256,1.30831105,1.203936527,1.409221133,1.150940509,1.129174849,0.774292524,0.973776523,1.177597237,1.369786962,1.338369519,1.435914806,1.54134298,1.819555733,1.219945981,1.650572589,1.334573038,1.320522731,1.16150218,1.093622489,1.088065188,1.2466183,1.3808619,1.61377336,1.934234662,1.501284385,1.638909362,1.472118169,1.582151604,1.520558617,1.665075478,1.490521618,1.733329888,1.612671408,2.203038685,2.358712914,2.276274958,3.518161775,2.609091865,0.516976995,2.430568785,2.08332466,1.808066429,2.230714549
Region 588,0.574545253,0.728726128,0.702812505,0.79116749,0.683623965,0.712348383,0.563588208,0.738033786,0.729066807,0.512530703,0.332642093,0.44715937,0.613941882,0.848738049,0.743264946,0.673646922,0.862545228,0.943073187,0.800666388,0.892951282,0.917902056,0.69926687,0.60506969,0.563877552,0.478030857,0.505881228,0.722575674,0.751604766,0.940087087,0.813910826,0.630117782,0.945802217,0.687695744,0.702004108,0.520570927,0.525710651,0.610233682,0.790067836,0.864797514,1.027995972,0.959744846,1.132134258,0.882041417,0.893969524,0.82361323,0.914256141,0.716662731,0.684373949,0.641778822,0.787561818,0.820278843,1.03458719,0.047951211,0.186604189,0.581971205,0.940602357,0.846961649,0.797276069,0.696262583,0.693357339,0.64957075,0.695953416,0.968775609,0.944377407,1.004868742,1.106396216,1.010649122,0.753250494,0.831224452,0.807943163,0.705496331,0.705547549
Region 589,0.534457418,0.658961178,0.654691783,0.75755653,0.678148852,0.700415234,0.602305872,0.772980185,0.718812337,0.52024503,0.337474562,0.373739537,0.629592182,0.896292361,0.744164882,0.680567717,0.747145225,0.912388192,0.75913598,0.799510812,0.922577157,0.660369167,0.550857608,0.572412077,0.456668616,0.50690307,0.689226443,0.75697371,0.956289241,0.90072493,0.63603146,0.911557796,0.651271613,0.71741391,0.498653632,0.463070873,0.580241073,0.779723425,0.848145214,0.990935691,0.844531944,1.154208361,0.857757907,0.830062038,0.598521352,0.823666122,0.693908962,0.655931983,0.621079428,0.780194192,0.787648472,0.983265715,0.001808911,0.330360358,0.640512181,0.799065053,0.798128265,0.759136791,0.635222884,0.66634044,0.622951384,0.667951636,0.916872002,0.917637153,0.942098584,0.899985998,0.955770126,0.524801883,0.727109791,0.763768768,0.655963339,0.611855802
Region 590,0.425468137,0.502283484,0.547069728,0.597167129,0.58613536,0.559013503,0.496673166,0.522170947,0.614392655,0.386032579,0.191779577,0.297406799,0.436890083,0.644982102,0.548351962,0.529908635,0.710681982,0.787447195,0.635720816,0.607007406,0.596511409,0.581385107,0.484592667,0.395494219,0.294576485,0.324911817,0.521138829,0.600324935,0.699881809,0.72102593,0.524163264,0.793932218,0.462810024,0.591803056,0.36618541,0.344108295,0.451823862,0.610887002,0.686692284,0.863071177,0.839509857,0.953425787,0.664897516,0.960642267,0.592196227,0.728128132,0.568175226,0.537026018,0.482251616,0.650874192,0.702831183,0.819518034,0.158659544,0.283470933,0.886586589,0.690865258,0.783600928,0.595967357,0.570642086,0.558977857,0.523298684,0.613055036,0.853592571,0.782082256,0.843148485,0.673236425,0.921495161,0.422480724,0.425463793,0.705660423,0.564696006,0.57907882
Region 591,0.840101345,0.954782793,0.990286072,0.954290489,0.949619084,0.933355839,0.815649564,0.764839424,1.034034588,0.6014133,0.699474194,0.810355203,0.899817912,1.144278096,0.934898106,0.899283927,1.026606175,1.044926857,1.047480664,1.13922155,1.100224787,0.954808618,0.744239702,0.785109984,0.801195922,0.843692337,1.016967299,1.027159484,1.074470433,0.9910529,0.871729589,1.016287587,0.735584863,0.982343836,0.788132015,0.746905828,0.887416399,1.104375441,1.089968461,1.332304643,1.196138592,1.257481405,0.909275292,1.379538511,0.994502588,1.159835553,0.964943793,1.027026779,0.942935002,1.15035944,1.186408629,1.110015836,0,0.597143129,0.449323244,0.803861261,1.205024827,0.977867593,0.936851718,1.011878605,1.032551838,1.08477002,1.285866147,1.279507258,1.3536655,0.999252162,1.297106958,0.47947906,0.983827085,1.196057678,1.035139438,1.057363548
Region 592,1.636018898,1.772250967,1.733278787,1.848443654,1.791631112,1.697709015,1.621218275,1.761029281,1.863053919,1.483604356,1.329753808,1.212494938,1.844787527,2.177043788,1.810785579,1.709178175,1.786481161,2.060092172,2.010881425,1.785814351,2.242348153,1.701662369,1.2232882,1.701957935,1.613854987,1.70025308,1.8688483,1.753688064,2.150403201,1.882417049,1.82742276,2.233781599,1.799008235,1.831585305,1.633778474,1.608085433,1.745079943,2.021656818,1.951791717,1.997570613,1.735806673,2.366951735,2.049744385,2.218262857,1.648286187,1.764253799,1.620781077,1.767358814,1.708894166,1.928914949,1.862551827,2.16832106,0.094340318,0.418546805,1.60061108,1.302027505,1.954147328,1.910707115,1.683395678,1.895796672,2.027166299,1.918166974,2.263240275,2.274873662,2.299152164,2.216674625,2.472279234,1.294621816,2.048650522,1.970452089,1.867138259,1.909564329
Region 593,0.773824345,0.85062009,0.911543232,1.029806749,0.911472319,0.869769072,0.849955237,1.001475737,0.922304771,0.616840036,0.482071799,0.61663244,0.819908033,1.023280024,0.907764714,0.892840685,0.912544396,1.11441652,1.024586081,0.895029826,1.243775104,0.876273499,0.576707818,0.723107404,0.711401967,0.730356575,0.897762718,0.880854877,1.177547067,0.795807604,0.985181981,1.191016917,0.848597278,0.905437779,0.589373653,0.645257275,0.741873397,0.906106938,0.989133297,1.175702588,1.106688947,1.057835756,1.017829573,1.211028521,1.039965002,0.990835405,0.814107488,0.808103917,0.78169149,0.938498611,1.03095049,1.155882562,0.544016182,0.505661457,0.602612431,0.967153716,1.00205708,0.95312559,0.703529735,0.766991,0.844365385,0.82495304,1.144263191,1.126202599,1.23503843,1.001076347,1.171375596,0.655839343,0.938163344,0.93916384,0.798795113,0.827900183
Region 594,1.431429935,1.698347123,1.748877368,1.899339144,1.653872875,1.328430747,1.394585864,1.947699875,1.820485651,1.839062583,1.363856427,1.74895621,2.51370868,2.539337102,2.793866619,2.401782072,2.231486366,2.523776947,2.503273615,2.473960599,2.640609295,2.409477687,1.482829561,2.092930102,2.383921106,2.335388685,2.241855947,1.913689664,2.323326693,1.918833455,1.954525018,1.715782035,1.918036157,1.856911949,1.474598906,1.70830047,2.099885128,1.935934836,1.923306634,1.936505498,1.699178699,2.020027988,1.706096743,1.85459387,1.680301241,1.573856908,1.543848485,1.619395941,1.681924814,1.749342764,1.563791603,2.134296886,2.183568246,0.855610125,2.321974986,1.513904627,1.918844903,1.564768188,1.489862223,1.634164356,1.910231173,1.883191676,2.309236862,2.270397166,1.951476676,0.421912798,1.709556713,1.615069799,1.807488906,1.835175642,1.55630914,1.54592789
Region 595,16.12223088,16.41135372,15.10434997,15.75553811,13.51065322,14.18999992,13.58909839,15.34073915,16.08487564,13.30431167,14.38124486,9.39410535,16.61554869,17.51934879,14.43183991,14.95334438,14.47257344,16.33423924,17.7941417,15.1474752,19.74402297,15.75368073,8.384169469,16.41581327,16.2510753,16.41889708,16.85712868,13.14942887,14.37909269,15.72724185,14.51187841,15.62034256,15.50502798,13.16611359,12.42689963,13.18475389,13.27589237,14.19599068,13.38354777,11.3712922,11.71917663,16.13854182,12.85259778,12.5118294,10.86336523,10.4948935,10.30669821,12.54528642,12.02227457,13.19886811,10.9229743,12.78402307,0,0.021162982,4.365532061,2.801655871,11.65516858,12.5146914,12.50277942,13.41258823,14.73854313,13.29010615,13.61124331,13.68846172,12.18201715,13.77777455,16.46868009,2.393296712,14.06077476,13.43102432,12.81018905,12.38727228
Region 596,0.656028419,0.731932819,0.720979936,0.79890921,0.713232181,0.705314223,0.653427719,0.711658719,0.75767807,0.606456912,0.295935031,0.473243122,0.634519515,0.835306239,0.743388773,0.690763786,0.716088104,1.0052497,0.787986049,0.856607116,0.841520283,0.754486798,0.594660327,0.540038808,0.471467093,0.492978007,0.719297923,0.731066105,0.909025854,0.540016088,0.680734489,0.971180333,0.647484037,0.70703498,0.525968713,0.469792185,0.564458359,0.753919906,0.792857404,0.989174191,0.96918898,1.096377676,0.840460226,0.680280764,0.85985191,0.89559072,0.706009705,0.672968093,0.636550953,0.754694554,0.807752187,0.999315069,0,0.060273711,0.798345153,0.820182681,0.915429339,0.777371478,0.616499002,0.701725842,0.663507817,0.71344033,0.996196458,0.945448576,0.992797236,1.152101919,0.984854244,0.632195729,0.836552466,0.823911085,0.697848892,0.689047221
Region 597,0.799029195,0.904466775,0.973571024,0.966249509,0.914449748,0.889650561,0.829962688,0.641100412,1.08828237,0.581141057,0.522158654,0.580302616,0.791074287,1.055021622,0.836759664,0.85537024,1.065856395,1.103212607,1.018315461,1.14204556,1.180233112,0.978432604,0.619006447,0.713626275,0.705663829,0.756751652,0.965208165,0.957907303,1.017373469,0.939352961,0.856504018,1.155287932,0.820238934,0.997965525,0.7147745,0.673295431,0.825524567,0.964009229,0.985364839,1.238093473,1.140742521,1.066489818,0.927630168,1.533903064,0.946363899,1.104972987,0.881451166,0.971083452,0.875177834,1.100725519,1.134089802,1.083039331,0,0.75797083,0.576123303,0.931664734,1.203497446,0.927861961,0.873911489,0.898031999,0.931182291,1.017489221,1.213749622,1.191944681,1.284849282,0.960527684,1.477862398,0.533615161,0.741148295,1.144877637,0.870345368,0.942198197
Region 598,11.60320559,12.59728341,11.19211484,11.12660029,9.291394995,10.16813752,10.24704808,11.53195385,11.72437881,9.794725203,11.13774829,6.971657986,12.67872915,13.59539013,11.29059499,11.88030443,11.36860484,12.20453055,12.7956412,10.73176526,13.85304727,11.46295214,6.639470434,12.55627497,12.05674339,12.95543312,13.1828473,10.33603122,11.83126527,11.5890783,12.13970567,12.49437327,11.73450928,10.79225467,9.953246351,11.46687253,11.84639432,12.45697539,11.56161885,9.838034169,11.19161197,13.24800999,11.45078592,12.23621972,9.954006148,8.538637475,8.884061589,10.99253957,10.30233341,11.63174885,9.893802529,11.37945159,0.066873873,0.706807247,4.347579988,4.308868421,10.62843246,11.22936588,10.78741435,11.9726731,13.32655205,11.98053942,12.60629356,12.76690703,11.03729406,12.27898561,15.07146811,5.261868226,12.40776164,11.32264472,11.45657266,11.57705247
Region 599,3.162103455,3.358166696,3.317827257,3.544703774,2.961628335,2.82841214,2.806222305,2.897891314,3.616356912,2.851364906,2.63988928,2.470317244,3.405184001,3.945660626,3.468221947,3.406399263,2.953275131,3.712901933,3.573582505,3.091070301,4.216089854,3.115331014,1.94130932,3.27206747,3.428070596,3.355593079,3.577206918,3.318876467,3.899614761,3.075675956,3.474648132,3.642027166,3.408184819,3.238388731,2.842078538,3.034080903,3.26004945,3.404124115,3.464568818,3.306951224,3.08309317,4.03376721,3.573601043,3.931056646,3.326784525,3.001975765,2.830556201,3.028472089,3.119755355,3.51057865,3.265039417,3.572005849,0.17409043,2.248897345,2.757910013,2.698077783,3.167159032,2.964513816,2.851072905,2.956606487,3.336232096,2.980857936,3.634634223,3.438436793,3.318623048,3.102780875,3.910296609,1.612495833,3.14795353,3.072956869,2.947613734,2.95439497
Region 600,1.181332859,1.424533697,1.297874144,1.628136619,1.305333837,0.98398241,0.986139074,1.54661725,2.002239236,2.053027146,1.632797796,2.130631059,2.234138459,2.948899446,2.5479811,2.05375775,1.658395993,2.037936049,1.952456464,1.869753662,2.094716498,2.075794576,1.146446327,1.476245985,1.66525886,1.696056642,1.99086564,1.587480569,2.511082749,1.17624437,1.210129381,1.274786941,1.019821164,1.045962221,0.653450443,0.775280385,0.972678002,1.063627247,1.239350981,1.288123359,1.189580394,1.175657276,1.024002131,1.185998566,1.016982996,0.973964925,0.915969854,0.899146901,0.922786014,1.137556917,1.116926649,1.368238767,1.563691046,0.560952332,1.548428657,1.314796746,1.249563603,1.141192019,1.052028117,0.907287156,1.071663909,1.12614402,1.352240196,1.349552447,1.3793401,0.3773482,1.251202277,0.882449415,1.126734143,1.181022191,0.997072932,1.033371184
Region 601,0.623129463,0.73030836,0.752767658,0.877022035,0.741329996,0.69750332,0.623603688,0.949823047,0.809676913,0.710808292,0.451482075,0.611987536,0.750289643,1.08280928,0.838363595,0.803560547,0.74419876,0.928272831,0.95555772,0.96370335,1.078236212,0.874168536,0.7280587,0.77940443,0.77495758,0.862954656,0.757852973,0.708985685,0.965654877,0.632691663,0.811590285,0.79484074,0.761787288,0.724566121,0.476906298,0.509608473,0.634033135,0.749392068,0.869500335,0.95513424,0.884948063,0.970609793,0.773132565,0.935560919,0.840213893,0.773923575,0.716108695,0.643354161,0.706183049,0.850333492,0.875924284,1.120695587,1.037683758,0.328210866,1.05543748,0.895250945,0.992979907,0.806516102,0.690530983,0.478353205,0.666589122,0.829278886,1.088118464,1.104840462,1.189125387,0.850603624,1.02631343,0.995320148,0.936722663,0.973701813,0.803526855,0.800818208
Region 602,4.865257741,5.053833931,4.84818319,5.053414394,4.637427292,4.05987654,4.614630416,4.73879633,4.787435645,3.876618732,3.678556802,3.473800338,4.686465751,5.171066837,4.492865725,5.215305694,4.092059338,4.709731793,4.959954935,4.102943339,5.640075599,4.73789032,3.234491109,4.155923957,4.795729334,5.011687389,5.016915895,4.250270125,5.209578333,4.544437871,4.700158833,5.473278355,4.532823276,4.035784143,3.994368036,4.217375586,4.614069887,5.269206021,5.055054008,4.427961016,4.700228095,4.269627099,4.77439351,4.698287948,4.445749807,4.151820334,3.743542203,4.490156558,4.843665432,5.544747756,4.428239965,5.036725925,4.809330423,5.739159737,0.947887503,4.213880005,4.951109132,4.937491117,3.102152485,4.540029436,5.632568776,5.481889411,5.96394191,6.065182285,5.216710246,0.646635049,6.066344227,5.226517899,5.143970754,5.039791208,4.213819586,4.799804701
Region 603,0.709227835,0.837183521,0.748436376,0.880855374,0.783867257,0.700293066,0.7069658,0.919256248,0.75749256,0.573970864,0.478626052,0.524964779,0.763830251,0.898176012,0.752256015,0.864019238,0.748237036,0.929079487,0.740221983,0.80984139,0.897096394,0.804412952,0.48345202,0.583764927,0.641929814,0.699378277,0.850000716,0.735426219,0.942442753,0.697298239,0.751570983,0.922380193,0.728520137,0.677449136,0.429563973,0.469008625,0.607798905,0.776440919,0.85906558,0.950434825,0.948672724,1.076940161,0.737206799,0.850538698,0.791501285,0.805476424,0.642262692,0.645593397,0.653666893,0.76998408,0.805147399,1.010623749,0.975384072,0.555528197,0.481560689,0.586918923,0.889091045,0.822354937,0.669990863,0.551266704,0.750893589,0.839021319,1.106573189,1.069546884,1.121897907,0.576165665,1.128779039,0.364815442,0.947766361,0.961018734,0.776251683,0.82261078
Region 604,0.533729758,0.616556457,0.584924438,0.747793367,0.648662033,0.599450106,0.597166574,0.781000222,0.619042207,0.432158314,0.274494589,0.36678872,0.610359968,0.722403595,0.61180523,0.727736596,0.686843362,0.764377887,0.634289498,0.732159168,0.787774611,0.659539701,0.462933185,0.493769144,0.48433407,0.511478498,0.626588205,0.601185837,0.84017347,0.563844063,0.64106384,0.866238643,0.64165648,0.609605024,0.370836957,0.359634877,0.477513509,0.649142454,0.722148646,0.916394387,0.859563801,0.983031779,0.675124688,0.647510971,0.684628421,0.700707999,0.569116639,0.569802589,0.571978253,0.678807472,0.76275416,0.897373086,0.887589759,0.744073092,0.516973315,0.457149381,0.774419789,0.705172488,0.543684009,0.464342312,0.583038908,0.699957362,0.95358403,0.947810737,1.070957518,0.58264002,0.957753813,0.607291225,0.755347119,0.806913729,0.661946084,0.678237238
Region 605,0.500224742,0.584166448,0.621198415,0.5780491,0.593384457,0.554813536,0.549854047,0.520457154,0.699990601,0.404845196,0.140431596,0.386211882,0.533115957,0.760794258,0.624755333,0.628489612,0.768708623,0.938472222,0.673641462,0.801965905,0.755927867,0.68464457,0.548382291,0.451462175,0.390772438,0.431023759,0.63548301,0.672415202,0.821500072,0.842565858,0.603716987,0.882636932,0.646716464,0.654316174,0.412773003,0.385379075,0.481251679,0.657684136,0.708514059,0.885552881,0.899641354,0.963861928,0.713752065,0.190142135,0.694045949,0.77783612,0.640694744,0.604765687,0.566859126,0.707641075,0.756666272,0.919610922,0.000945005,0.619927598,0.626837209,0.717219005,0.834642502,0.629621512,0.555880235,0.616540827,0.647938506,0.688035266,0.89276177,0.836185576,0.94249749,0.76801988,0.90141625,0.393301952,0.479899836,0.781696351,0.631657247,0.66239613
Region 606,0.517283095,0.589193871,0.641021104,0.721801831,0.618128722,0.581820925,0.539853428,0.662317809,0.678349884,0.434463369,0.194714074,0.357347193,0.551035591,0.763495161,0.658981227,0.636884972,0.682829197,0.92178919,0.626994685,0.771013174,0.849442739,0.639113816,0.52563122,0.48095154,0.380041401,0.424572483,0.598214682,0.636948109,0.832011165,0.520540024,0.602371845,0.867510267,0.547127411,0.617471212,0.422196074,0.394915375,0.483762505,0.661722309,0.717038922,0.878617523,0.817955823,0.949702966,0.759925975,0.615360049,0.780166267,0.785361059,0.613767413,0.575356571,0.541127002,0.675965634,0.715091613,0.924367151,0,0.419930065,0.752346242,0.532085163,0.755400791,0.687245153,0.513720205,0.598973476,0.56866851,0.614057021,0.853436184,0.83396032,0.894760161,0.898936297,0.861217559,0.682908673,0.696631178,0.697650114,0.566623379,0.56316648
